"동별(1)",동별(2),동별(3),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"동별(1)",동별(2),동별(3),합계,합계,합계,합계,합계,1~4명,1~4명,5~9명,5~9명,10~19명,10~19명,20~49명,20~49명,50~99명,50~99명,100~299명,100~299명,300~499명,300~499명,500~999명,500~999명,1000명 이상,1000명 이상
"동별(1)",동별(2),동별(3),사업체수,사업체수,종사자수,종사자수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수
"동별(1)",동별(2),동별(3),소계,여성대표자,소계,남,여,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계
"합계",강남구,개포4동,2900,882,12667,8013,4654,2354,3849,332,2108,138,1812,52,1487,16,1129,6,956,1,397,1,929,-,-
"합계",강남구,일원본동,732,347,10021,2769,7252,606,857,61,398,37,498,19,582,5,400,3,459,-,-,-,-,1,6827
"합계",강남구,일원1동,1708,436,6381,3884,2497,1518,2149,108,669,46,605,16,522,11,755,8,1366,1,315,-,-,-,-
"합계",강남구,일원2동,863,309,10440,7079,3361,732,1093,56,375,36,487,22,616,2,117,6,1032,3,1190,4,2651,2,2879
"합계",강남구,수서동,2229,585,18865,10415,8450,1724,3059,274,1773,118,1577,61,1989,23,1585,18,2911,7,2636,3,1792,1,1543
"합계",강남구,세곡동,2466,907,9881,5682,4199,2079,3083,225,1419,87,1108,49,1536,16,1117,9,1251,1,367,-,-,-,-
"합계",강남구,압구정동,5978,2244,36485,16451,20034,4326,7581,955,6119,416,5448,195,5683,66,4497,14,2123,3,1041,2,1936,1,2057
"합계",강남구,청담동,7024,2846,43117,21242,21875,5396,9445,893,5677,399,5216,218,6355,75,5238,35,5839,5,1956,1,700,2,2691
"합계",강남구,대치2동,5880,1972,70537,42165,28372,4470,7016,623,3984,349,4611,261,7914,71,5070,74,12014,17,6297,9,6662,6,16969
"합계",강남구,개포2동,1309,627,4366,1747,2619,1165,1745,83,530,29,377,20,625,7,519,5,570,-,-,-,-,-,-
"합계",송파구,풍납1동,946,343,2522,1226,1296,873,1128,36,234,18,236,11,380,8,544,-,-,-,-,-,-,-,-
"합계",송파구,풍납2동,1772,535,16405,6478,9927,1515,2089,140,908,65,885,34,1050,6,417,9,1146,2,624,-,-,1,9286
"합계",송파구,거여1동,1228,471,3504,1664,1840,1099,1520,78,503,24,325,19,564,7,484,1,108,-,-,-,-,-,-
"합계",송파구,거여2동,1225,438,4647,2116,2531,1068,1514,97,610,34,452,15,480,7,492,2,339,2,760,-,-,-,-
"합계",송파구,마천1동,1419,476,3006,1756,1250,1345,1694,44,295,14,185,13,373,2,153,-,-,1,306,-,-,-,-
"합계",송파구,마천2동,1796,659,4727,2575,2152,1650,2292,90,564,35,461,8,295,11,798,2,317,-,-,-,-,-,-
"합계",송파구,방이1동,1963,732,8979,5186,3793,1605,2489,214,1368,76,985,42,1306,21,1356,3,573,2,902,-,-,-,-
"합계",송파구,방이2동,5121,1788,21736,13286,8450,4307,6544,511,3285,174,2241,82,2396,29,1892,14,2361,2,769,-,-,2,2248
"합계",송파구,오륜동,728,319,4992,2643,2349,581,849,84,548,35,465,15,460,5,390,4,507,3,1210,1,563,-,-
"합계",송파구,오금동,3613,1201,19900,12109,7791,3133,4481,263,1670,125,1643,55,1555,22,1521,8,1279,2,731,1,892,4,6128
"합계",송파구,송파1동,3406,1188,16572,10167,6405,2926,4297,290,1866,113,1459,45,1396,19,1426,8,1237,2,850,2,1516,1,2525
"합계",송파구,송파2동,1257,548,3951,1938,2013,1131,1639,72,459,29,375,15,451,8,638,2,389,-,-,-,-,-,-
"합계",송파구,석촌동,4113,1535,17243,9852,7391,3507,5480,357,2252,137,1822,77,2284,19,1243,13,2166,1,478,2,1518,-,-
"합계",송파구,삼전동,2884,1074,12315,7867,4448,2458,3657,254,1592,95,1291,56,1683,8,553,11,1592,1,338,-,-,1,1609
"합계",송파구,가락본동,5069,1528,28151,17926,10225,4220,6766,485,3051,171,2282,109,3458,45,3021,30,4632,5,2257,4,2684,-,-
"합계",송파구,가락1동,3791,1129,12367,8184,4183,3270,6401,407,2470,80,969,17,486,12,924,4,666,1,451,-,-,-,-
"합계",송파구,가락2동,3155,1105,11544,6635,4909,2732,3832,249,1607,96,1277,54,1536,12,913,9,1398,3,981,-,-,-,-
"합계",송파구,문정1동,1988,684,6841,4160,2681,1689,2563,178,1118,72,970,37,1090,8,491,4,609,-,-,-,-,-,-
"합계",송파구,문정2동,13813,3560,93614,66828,26786,10872,16846,1610,10202,702,9207,393,11617,132,9098,76,12620,11,4235,14,9896,3,9893
"합계",송파구,잠실본동,4300,1527,21755,13913,7842,3549,5947,449,2873,181,2333,79,2289,19,1358,17,2351,2,695,2,1267,2,2642
"합계",송파구,잠실4동,633,293,1906,693,1213,545,850,61,398,20,248,4,149,3,261,-,-,-,-,-,-,-,-
"합계",송파구,잠실6동,3492,1155,55275,32402,22873,2673,4108,398,2579,199,2655,126,3853,34,2360,39,6693,10,3763,9,6915,4,22349
"합계",송파구,잠실7동,335,174,1259,547,712,301,417,14,81,10,133,3,106,6,419,1,103,-,-,-,-,-,-
"합계",송파구,잠실2동,1137,586,4639,2112,2527,983,1523,96,596,33,421,11,291,7,560,7,1248,-,-,-,-,-,-
"합계",송파구,잠실3동,2115,1083,8502,3473,5029,1810,2831,181,1142,84,1104,27,787,8,549,3,712,1,348,-,-,1,1029
"합계",송파구,장지동,1968,679,9283,6176,3107,1724,2330,136,880,43,553,34,1075,16,1200,12,1952,2,664,1,629,-,-
"합계",송파구,위례동,1264,590,5146,2676,2470,1084,1548,105,665,44,574,22,649,1,90,6,888,2,732,-,-,-,-
"합계",강동구,명일1동,2470,1091,7262,2989,4273,2244,3159,124,774,62,835,26,725,9,624,4,636,-,-,1,509,-,-
"합계",강동구,명일2동,1468,641,5403,2496,2907,1178,1862,193,1281,73,928,15,416,7,497,2,419,-,-,-,-,-,-
"합계",강동구,고덕1동,1274,463,3072,1507,1565,1192,1521,46,291,16,216,13,387,3,206,4,451,-,-,-,-,-,-
"합계",강동구,고덕2동,1063,508,3653,1460,2193,927,1359,77,491,37,483,13,426,7,555,2,339,-,-,-,-,-,-
"합계",강동구,암사2동,1200,450,3806,1780,2026,1079,1559,70,439,33,437,8,225,7,519,2,232,1,395,-,-,-,-
"합계",강동구,암사3동,1132,452,2626,1334,1292,1065,1457,34,211,18,238,9,256,5,324,1,140,-,-,-,-,-,-
"합계",강동구,천호1동,2331,784,5974,3124,2850,2134,2961,116,753,48,618,20,612,11,738,2,292,-,-,-,-,-,-
"합계",강동구,천호3동,2545,929,9343,5064,4279,2295,3193,136,846,61,790,30,907,12,786,8,1216,1,304,2,1301,-,-
"합계",강동구,성내1동,3082,943,17417,9452,7965,2629,4033,220,1380,130,1691,66,2022,18,1280,13,2252,3,1064,1,516,2,3179
"합계",강동구,성내2동,2617,961,7288,3795,3493,2355,3347,161,1046,54,696,31,915,14,1038,2,246,-,-,-,-,-,-
"합계",강동구,성내3동,3220,1249,9494,4962,4532,2830,4326,242,1537,98,1240,36,1087,11,767,3,537,-,-,-,-,-,-
"합계",강동구,둔촌1동,36,6,286,173,113,27,44,5,33,2,29,-,-,1,65,1,115,-,-,-,-,-,-
"합계",강동구,둔촌2동,2063,735,9942,4794,5148,1787,2629,170,1121,56,753,32,908,11,776,5,624,-,-,1,564,1,2567
"합계",강동구,암사1동,2733,980,6272,3040,3232,2563,3548,108,696,41,552,13,394,5,339,2,374,1,369,-,-,-,-
"합계",강동구,천호2동,4863,1774,14840,7434,7406,4331,6592,353,2218,115,1547,38,1088,14,887,11,1520,-,-,1,988,-,-
"합계",강동구,길동,5966,1989,23814,12083,11731,5292,7526,393,2483,168,2150,75,2247,17,1182,14,2619,2,643,3,2354,2,2610
"합계",강동구,강일동,1443,453,5960,3816,2144,1250,1678,131,840,31,388,14,409,10,784,4,601,3,1260,-,-,-,-
"합계",강동구,상일1동,1679,666,7035,2959,4076,1502,2067,94,598,40,522,24,744,15,1136,3,345,-,-,-,-,1,1623
"합계",강동구,상일2동,475,152,13978,11153,2825,375,497,46,297,20,287,17,520,7,502,4,665,-,-,2,1612,4,9598
