"동별(1)",동별(2),동별(3),2020,2020,2020,2020,2020
"동별(1)",동별(2),동별(3),종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수
"동별(1)",동별(2),동별(3),단독주택,아파트,연립주택,다세대주택,비거주용건물내주택
"서울시",영등포구,대림3동,1136,4190,40,1881,128
"서울시",영등포구,영등포본동,1278,3543,69,1463,51
"서울시",영등포구,영등포동,625,5078,109,1626,148
"서울시",영등포구,도림동,1270,1562,126,992,55
"서울시",영등포구,문래동,243,8652,36,55,60
"서울시",동작구,노량진2동,1537,104,214,811,86
"서울시",동작구,상도1동,926,9078,743,3845,145
"서울시",동작구,상도2동,855,6058,239,1817,70
"서울시",동작구,상도3동,998,953,793,4436,66
"서울시",동작구,상도4동,1443,688,663,5407,74
"서울시",동작구,사당1동,1226,550,432,3442,130
"서울시",동작구,사당3동,592,5227,163,1724,53
"서울시",동작구,사당4동,704,975,143,2227,31
"서울시",동작구,사당5동,457,1720,195,1101,42
"서울시",동작구,대방동,1002,7032,394,3281,99
"서울시",동작구,신대방1동,799,4630,102,970,37
"서울시",동작구,신대방2동,690,3092,244,1447,47
"서울시",동작구,흑석동,1480,6822,408,836,67
"서울시",동작구,노량진1동,1055,8290,359,836,72
"서울시",동작구,사당2동,758,6387,197,923,76
"서울시",관악구,보라매동,1327,1413,622,2778,81
"서울시",관악구,청림동,484,4356,110,286,27
"서울시",관악구,행운동,1164,3530,106,2181,107
"서울시",관악구,낙성대동,648,1422,405,981,87
"서울시",관악구,중앙동,950,1013,157,1398,73
"서울시",관악구,인헌동,831,1319,692,3925,82
"서울시",관악구,남현동,478,2093,529,2135,42
"서울시",관악구,서원동,979,785,448,3171,71
"서울시",관악구,신원동,1359,677,82,1653,87
"서울시",관악구,서림동,1039,1763,274,1951,125
"서울시",관악구,신사동,1654,297,134,2034,92
"서울시",관악구,신림동,829,1244,14,1965,190
"서울시",관악구,난향동,445,3873,79,525,16
"서울시",관악구,조원동,858,1231,130,1832,129
"서울시",관악구,대학동,1102,2006,232,826,234
"서울시",관악구,은천동,1033,6053,246,3079,108
"서울시",관악구,성현동,375,8669,129,1368,37
"서울시",관악구,청룡동,1220,4392,456,1732,121
"서울시",관악구,난곡동,1496,915,715,4470,63
"서울시",관악구,삼성동,1844,4712,233,1010,34
"서울시",관악구,미성동,1134,3654,425,3470,108
"서울시",서초구,서초1동,443,4527,239,1436,90
"서울시",서초구,서초2동,97,6285,81,387,51
"서울시",서초구,서초3동,316,6096,661,2844,123
"서울시",서초구,서초4동,19,9077,48,72,8
"서울시",서초구,잠원동,231,10436,123,608,96
"서울시",서초구,반포본동,X,3660,X,X,X
"서울시",서초구,반포1동,478,6526,309,2047,69
"서울시",서초구,반포2동,X,4702,X,X,X
"서울시",서초구,반포3동,6,7177,X,X,X
"서울시",서초구,반포4동,118,3834,967,1211,62
"서울시",서초구,방배본동,314,3500,159,1697,73
"서울시",서초구,방배1동,399,1952,265,2841,82
"서울시",서초구,방배2동,776,2125,189,2147,69
"서울시",서초구,방배3동,326,4384,327,1758,33
"서울시",서초구,방배4동,463,3778,259,3107,105
"서울시",서초구,양재1동,516,10799,869,2244,133
"서울시",서초구,양재2동,386,909,844,4463,240
"서울시",서초구,내곡동,593,4732,16,69,25
"서울시",강남구,신사동,343,3582,107,786,130
"서울시",강남구,논현1동,854,1800,962,4278,219
"서울시",강남구,논현2동,616,2852,676,2812,176
"서울시",강남구,삼성1동,217,3111,384,832,51
"서울시",강남구,삼성2동,370,6887,149,2685,87
"서울시",강남구,대치1동,5,6868,12,44,6
"서울시",강남구,대치4동,464,1985,130,3861,124
"서울시",강남구,역삼1동,1217,2678,972,6915,213
"서울시",강남구,역삼2동,297,8691,258,2561,55
"서울시",강남구,도곡1동,129,5802,187,664,58
